Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Exchange,price_change,vols_change
2024-03-12,0.209999993443489,0.209999993443489,0.1867000013589859,0.1888000071048736,31089,0.0,0.0,PSNYW,NASDAQ,-0.10095231905004942,-0.4447004608294931
2024-03-14,0.2000000029802322,0.2000000029802322,0.1599999964237213,0.1700000017881393,180611,0.0,0.0,PSNYW,NASDAQ,-0.10573381164414852,2.162677079867617
2024-04-04,0.1692000031471252,0.1800000071525573,0.1692000031471252,0.1790000051259994,97656,0.0,0.0,PSNYW,NASDAQ,0.10493829999459137,1.865661130348025
2024-04-25,0.1590999960899353,0.1590999960899353,0.1412000060081482,0.1590999960899353,26145,0.0,0.0,PSNYW,NASDAQ,0.13480735785732856,-0.8649939584215472
2024-04-26,0.1574999988079071,0.1574999988079071,0.1400000005960464,0.1430000066757202,57548,0.0,0.0,PSNYW,NASDAQ,-0.10119415342483218,1.2011091986995601
2024-05-20,0.1466999948024749,0.1500000059604644,0.1099999994039535,0.1274999976158142,150987,0.0,0.0,PSNYW,NASDAQ,-0.13087933106277638,0.345707180990918
2024-05-21,0.1099999994039535,0.1449999958276748,0.1099999994039535,0.1439999938011169,160728,0.0,0.0,PSNYW,NASDAQ,0.1294117372066219,0.06451548808837848
2024-05-31,0.1299999952316284,0.1400000005960464,0.1099999994039535,0.1326999962329864,62128,0.0,0.0,PSNYW,NASDAQ,0.10583332665885514,0.41886861397218356
2024-06-03,0.1400000005960464,0.1500000059604644,0.136350005865097,0.1500000059604644,37208,0.0,0.0,PSNYW,NASDAQ,0.13036933096142467,-0.40110739119237704
2024-09-03,0.2901000082492828,0.6087999939918518,0.2639999985694885,0.2939999997615814,40063246,0.0,0.0,PSNYW,NASDAQ,1.145202435070407,490.30832434023347
2024-09-04,0.2440000027418136,0.2549999952316284,0.1818999946117401,0.1991000026464462,2159655,0.0,0.0,PSNYW,NASDAQ,-0.32278910609555833,-0.9460938586953239
2024-09-06,0.2199999988079071,0.5166000127792358,0.1860000044107437,0.2899999916553497,34439025,0.0,0.0,PSNYW,NASDAQ,0.4105058408060194,51.36592256496888
2024-11-14,0.2150000035762787,0.2150000035762787,0.1400000005960464,0.1501999944448471,1293044,0.0,0.0,PSNYW,NASDAQ,-0.29813087216286926,16.017319435670668
2025-01-02,0.1464000046253204,0.161200001835823,0.1405999958515167,0.1539999991655349,291318,0.0,0.0,PSNYW,NASDAQ,0.11594205089437692,-0.13879272882072446
2025-01-03,0.3666000068187713,0.4359000027179718,0.2329999953508377,0.2899999916553497,16031702,0.0,0.0,PSNYW,NASDAQ,0.8831168391347077,54.03162180160512
2025-01-06,0.2509999871253967,0.2578000128269195,0.2199999988079071,0.2361000031232834,998230,0.0,0.0,PSNYW,NASDAQ,-0.1858620347690344,-0.9377339973010975
2025-04-10,0.1700000017881393,0.1700000017881393,0.1551000028848648,0.1699000000953674,94895,0.0,0.0,PSNYW,NASDAQ,0.13191211391992863,1.7721947941923988
2025-08-08,0.1500999927520752,0.1749999970197677,0.1485999971628189,0.1679999977350235,260550,0.0,0.0,PSNYW,NASDAQ,0.10381077130741279,0.2741890523906634
2025-08-27,0.2896000146865845,0.800000011920929,0.2896000146865845,0.4699999988079071,128739488,0.0,0.0,PSNYW,NASDAQ,1.7663331285702712,7865.757592422854
2025-08-28,0.3400000035762787,0.3564000129699707,0.2723000049591064,0.2949999868869781,4450245,0.0,0.0,PSNYW,NASDAQ,-0.372340451839986,-0.9654321679452383
2025-09-04,0.4370000064373016,0.4370000064373016,0.3551999926567077,0.3761999905109405,13152068,0.0,0.0,PSNYW,NASDAQ,0.12871286154876227,-0.7188377799005454
2024-01-25,2.0999999046325684,2.119999885559082,1.909999966621399,1.909999966621399,40300,0.0,0.0,PSTV,NASDAQ,-0.1074766948635616,0.44964028776978426
2024-02-06,1.8899999856948853,2.1500000953674316,1.850000023841858,2.0999999046325684,30500,0.0,0.0,PSTV,NASDAQ,0.11111106906197876,-0.1504178272980501
2024-03-06,2.069999933242798,2.259999990463257,1.919999957084656,1.940000057220459,71100,0.0,0.0,PSTV,NASDAQ,-0.11009174412262679,0.13216560509554132
2024-03-07,1.8799999952316284,1.950000047683716,1.6299999952316284,1.7300000190734863,179700,0.0,0.0,PSTV,NASDAQ,-0.1082474391510333,1.5274261603375527
2024-05-06,1.8200000524520872,2.0799999237060547,1.6699999570846558,2.009999990463257,2136900,0.0,0.0,PSTV,NASDAQ,0.11666669095004112,576.5405405405405
2024-06-04,2.2899999618530273,2.5999999046325684,2.259999990463257,2.5999999046325684,144300,0.0,0.0,PSTV,NASDAQ,0.15555551317003036,2.070212765957447
2024-06-24,1.8200000524520872,1.8200000524520872,1.559999942779541,1.600000023841858,79900,0.0,0.0,PSTV,NASDAQ,-0.11111107431811951,0.4606946983546618
2024-06-26,1.6399999856948853,1.649999976158142,1.340000033378601,1.4700000286102295,95500,0.0,0.0,PSTV,NASDAQ,-0.10365851132164794,8.845360824742269
2024-07-10,1.600000023841858,1.899999976158142,1.5099999904632568,1.899999976158142,138500,0.0,0.0,PSTV,NASDAQ,0.2337662488458374,3.911347517730497
2024-08-19,1.409999966621399,1.6299999952316284,1.3799999952316284,1.600000023841858,179500,0.0,0.0,PSTV,NASDAQ,0.17647059339140525,1.032842582106455
2024-09-09,1.3700000047683716,1.409999966621399,1.149999976158142,1.2200000286102295,67300,0.0,0.0,PSTV,NASDAQ,-0.1347517322758821,6.477777777777778
2024-09-27,1.5700000524520874,1.940000057220459,1.5499999523162842,1.850000023841858,370300,0.0,0.0,PSTV,NASDAQ,0.201298746537512,2.30625
2024-09-30,1.8600000143051147,1.8799999952316284,1.340000033378601,1.4600000381469729,487100,0.0,0.0,PSTV,NASDAQ,-0.21081080036149402,0.31541992978665956
2024-10-01,1.309999942779541,1.4600000381469729,1.2899999618530271,1.309999942779541,147700,0.0,0.0,PSTV,NASDAQ,-0.10273978866316436,-0.6967768425374666
2024-12-20,1.0099999904632568,1.1100000143051147,0.9700000286102296,1.090000033378601,49000,0.0,0.0,PSTV,NASDAQ,0.10101012411974786,-0.41736028537455405
2025-02-26,1.0,1.0,0.7400000095367432,0.7599999904632568,388900,0.0,0.0,PSTV,NASDAQ,-0.2962963330892855,6.872469635627531
2025-02-27,0.75,0.75,0.6499999761581421,0.6800000071525574,317900,0.0,0.0,PSTV,NASDAQ,-0.10526313725600922,-0.18256621239393156
2025-03-04,0.6499999761581421,0.6899999976158142,0.2399999946355819,0.3000000119209289,4779600,0.0,0.0,PSTV,NASDAQ,-0.5454545454545455,15.747021723896285
2025-03-05,0.3300000131130218,0.3700000047683716,0.3100000023841858,0.3499999940395355,1095300,0.0,0.0,PSTV,NASDAQ,0.1666666004392865,-0.7708385638965604
2025-03-06,0.5699999928474426,1.5399999618530271,0.4699999988079071,1.440000057220459,359585000,0.0,0.0,PSTV,NASDAQ,3.114285947838612,327.29818314617
2025-03-10,1.4199999570846558,1.659999966621399,1.25,1.2699999809265137,5427300,0.0,0.0,PSTV,NASDAQ,-0.19108284172157952,-0.9477046027426828
2025-03-11,1.2999999523162842,1.8899999856948853,1.2799999713897705,1.4299999475479126,23626400,0.0,0.0,PSTV,NASDAQ,0.12598422757823413,3.3532511561918446
2025-03-12,1.409999966621399,1.4700000286102295,1.159999966621399,1.2100000381469729,3094500,0.0,0.0,PSTV,NASDAQ,-0.15384609613320877,-0.8690236345782684
2025-03-13,1.1100000143051147,1.1100000143051147,0.75,0.75,3888500,0.0,0.0,PSTV,NASDAQ,-0.38016530879736954,0.25658426240103416
2025-03-17,0.7099999785423279,0.7099999785423279,0.5600000023841858,0.5899999737739563,2352700,0.0,0.0,PSTV,NASDAQ,-0.13235298887049818,-0.05350605463249791
2025-03-20,0.5699999928474426,2.0799999237060547,0.550000011920929,1.3799999952316284,357747900,0.0,0.0,PSTV,NASDAQ,1.7058823941900663,149.82120573355817
2025-03-21,1.100000023841858,1.350000023841858,1.0199999809265137,1.1799999475479126,26190100,0.0,0.0,PSTV,NASDAQ,-0.14492757128607558,-0.9267917435713808
2025-03-25,1.25,1.5700000524520874,1.2400000095367432,1.4299999475479126,20313500,0.0,0.0,PSTV,NASDAQ,0.25438593464214687,-0.02644582153144215
2025-03-28,1.2999999523162842,1.3600000143051147,1.1299999952316284,1.159999966621399,3405300,0.0,0.0,PSTV,NASDAQ,-0.2368421176463945,-0.8020669251291828
2025-03-31,1.1100000143051147,1.149999976158142,0.9399999976158142,0.949999988079071,3854500,0.0,0.0,PSTV,NASDAQ,-0.18103446946983204,0.1319120194990162
2025-04-02,0.9800000190734864,0.9900000095367432,0.8500000238418579,0.8899999856948853,1777800,0.0,0.0,PSTV,NASDAQ,-0.12745097810055184,-0.29078070770335496
2025-04-03,0.8600000143051147,0.8600000143051147,0.75,0.7699999809265137,1184400,0.0,0.0,PSTV,NASDAQ,-0.13483146819904634,-0.3337833277084037
2025-04-14,0.7599999904632568,0.7699999809265137,0.6200000047683716,0.6399999856948853,1394300,0.0,0.0,PSTV,NASDAQ,-0.14666668574015296,2.1913481345845733
2025-04-22,0.6299999952316284,0.949999988079071,0.6100000143051147,0.7900000214576721,8845200,0.0,0.0,PSTV,NASDAQ,0.2343750611180453,16.279156085172886
2025-04-23,0.9100000262260436,1.2200000286102295,0.8600000143051147,0.9800000190734864,24055800,0.0,0.0,PSTV,NASDAQ,0.2405063195634285,1.7196445529778863
2025-04-24,0.959999978542328,0.9700000286102296,0.8299999833106995,0.8399999737739563,2204100,0.0,0.0,PSTV,NASDAQ,-0.14285718630076072,-0.9083755268999576
2025-05-06,0.6399999856948853,0.6399999856948853,0.4900000095367431,0.5,1844400,0.0,0.0,PSTV,NASDAQ,-0.19354839329913054,0.30484612663600985
2025-05-07,0.5199999809265137,0.5899999737739563,0.5,0.5600000023841858,1218000,0.0,0.0,PSTV,NASDAQ,0.12000000476837158,-0.339622641509434
2025-05-08,0.5600000023841858,0.6200000047683716,0.5600000023841858,0.6200000047683716,961000,0.0,0.0,PSTV,NASDAQ,0.1071428609441738,-0.21100164203612481
2025-05-14,0.7099999785423279,0.75,0.4799999892711639,0.5299999713897705,6867100,0.0,0.0,PSTV,NASDAQ,-0.2428571708348337,5.525800627197567
2025-05-16,0.4600000083446502,0.4900000095367431,0.4000000059604645,0.4199999868869781,4197300,0.0,0.0,PSTV,NASDAQ,-0.17647059854751668,0.5259024975460791
2025-05-19,0.3899999856948852,0.3899999856948852,0.3199999928474426,0.3400000035762787,6394100,0.0,0.0,PSTV,NASDAQ,-0.19047615668670814,0.5233840802420604
2025-06-02,0.4000000059604645,0.6600000262260437,0.3100000023841858,0.3700000047683716,163065500,0.0,0.0,PSTV,NASDAQ,0.27586212212067185,6.64861911105274
2025-06-13,0.3300000131130218,0.3400000035762787,0.3100000023841858,0.3100000023841858,1978200,0.0,0.0,PSTV,NASDAQ,-0.11428569239013009,-0.3559288923617894
2025-06-18,0.2899999916553497,0.2899999916553497,0.1599999964237213,0.2000000029802322,23903200,0.0,0.0,PSTV,NASDAQ,-0.3548387050256522,4.363550688865952
2025-06-25,0.4000000059604645,0.4399999976158142,0.2800000011920929,0.3199999928474426,741453400,0.0,0.0,PSTV,NASDAQ,0.6842105098048072,5.082322830447159
2025-06-26,0.3899999856948852,0.4199999868869781,0.3400000035762787,0.3700000047683716,170353800,0.0,0.0,PSTV,NASDAQ,0.15625004074536353,-0.7702434165114085
2025-06-27,0.3199999928474426,0.3400000035762787,0.3000000119209289,0.3199999928474426,24258000,0.0,0.0,PSTV,NASDAQ,-0.13513516561230887,-0.8576022372262903
2025-07-01,0.3300000131130218,0.3300000131130218,0.3100000023841858,0.3100000023841858,11763900,0.0,0.0,PSTV,NASDAQ,-0.11428569239013009,-0.5098660911446833
2025-07-08,0.3700000047683716,0.3799999952316284,0.3199999928474426,0.3300000131130218,98449300,0.0,0.0,PSTV,NASDAQ,0.10000000000000009,16.4955660997672
2025-07-17,0.3300000131130218,0.3799999952316284,0.3300000131130218,0.3799999952316284,9546300,0.0,0.0,PSTV,NASDAQ,0.1875000116415324,1.4300114547537226
2025-07-22,0.3899999856948852,0.4300000071525574,0.3700000047683716,0.4300000071525574,7348000,0.0,0.0,PSTV,NASDAQ,0.1315789803903853,-0.4423743862551509
2025-07-23,0.4399999976158142,0.5299999713897705,0.4300000071525574,0.4900000095367431,25913600,0.0,0.0,PSTV,NASDAQ,0.1395348869445452,2.526619488296135
2025-07-24,0.5699999928474426,0.7099999785423279,0.550000011920929,0.6000000238418579,88995700,0.0,0.0,PSTV,NASDAQ,0.22448982074329193,2.4343240614966657
2025-07-25,0.5899999737739563,0.5899999737739563,0.5199999809265137,0.5299999713897705,13603900,0.0,0.0,PSTV,NASDAQ,-0.11666674945089228,-0.8471398056310586
2025-07-30,0.5099999904632568,0.5099999904632568,0.449999988079071,0.4600000083446502,8775200,0.0,0.0,PSTV,NASDAQ,-0.13207540910156235,0.007335300127420785
2025-08-01,0.5,0.5899999737739563,0.4900000095367431,0.5899999737739563,12423800,0.0,0.0,PSTV,NASDAQ,0.22916663950309113,-0.49665348588467895
2025-08-04,0.5899999737739563,0.7599999904632568,0.5699999928474426,0.7400000095367432,38594900,0.0,0.0,PSTV,NASDAQ,0.25423736005157105,2.106529403242164
2025-08-05,0.8199999928474426,0.8999999761581421,0.6200000047683716,0.6600000262260437,47988300,0.0,0.0,PSTV,NASDAQ,-0.10810808416175732,0.24338448862414475
2025-08-06,0.699999988079071,0.800000011920929,0.6899999976158142,0.7599999904632568,19120200,0.0,0.0,PSTV,NASDAQ,0.15151509130844198,-0.6015653815617557
2025-08-11,0.8100000023841858,0.8700000047683716,0.6700000166893005,0.699999988079071,13755000,0.0,0.0,PSTV,NASDAQ,-0.1250000279396768,0.19178616297708273
2025-08-13,0.6800000071525574,0.6800000071525574,0.5199999809265137,0.5699999928474426,16958100,0.0,0.0,PSTV,NASDAQ,-0.21917811239116847,1.034394232038101
2025-08-15,0.6000000238418579,0.6499999761581421,0.5799999833106995,0.6299999952316284,13726900,0.0,0.0,PSTV,NASDAQ,0.16666661147718287,-0.25752379922111635
2025-08-18,0.5799999833106995,0.5899999737739563,0.5299999713897705,0.5400000214576721,11499500,0.0,0.0,PSTV,NASDAQ,-0.14285710230976512,-0.16226533303222146
2024-09-30,1.1100000143051147,1.1200000047683716,0.7599999904632568,0.8999999761581421,255900,0.0,0.0,PT,NASDAQ,-0.134615375798129,231.63636363636363
2024-10-01,0.8199999928474426,1.059999942779541,0.8199999928474426,1.0499999523162842,112200,0.0,0.0,PT,NASDAQ,0.16666664459087177,-0.5615474794841735
2024-12-09,0.8600000143051147,1.0399999618530271,0.8600000143051147,1.0299999713897705,58100,0.0,0.0,PT,NASDAQ,0.13186806780807614,3.6479999999999997
2025-07-17,1.0700000524520874,1.0700000524520874,0.8799999952316284,0.8799999952316284,29700,0.0,0.0,PT,NASDAQ,-0.1619047283855951,23.75
2025-09-08,1.2100000381469729,1.3799999952316284,0.9700000286102296,1.1200000047683716,28239400,0.0,0.0,PT,NASDAQ,0.17894738823423118,7.629041129377253
2025-07-09,179.27000427246094,213.13999938964844,176.77999877929688,210.47000122070312,4183900,0.0,0.0,PTC,NASDAQ,0.17646734712850742,3.5601089918256132
2024-03-01,26.5,32.904998779296875,25.399999618530273,31.950000762939453,2092100,0.0,0.0,PTCT,NASDAQ,0.13338063702195435,0.36819043882022107
2024-04-26,27.0,29.270000457763672,25.670000076293945,28.56999969482422,1645900,0.0,0.0,PTCT,NASDAQ,0.12083169679726313,0.6060694769711163
2024-04-29,29.399999618530273,32.61000061035156,29.075000762939453,32.13999938964844,1861600,0.0,0.0,PTCT,NASDAQ,0.12495623846544746,0.13105291937541774
2024-05-20,38.5,40.689998626708984,37.56999969482422,40.119998931884766,2858600,0.0,0.0,PTCT,NASDAQ,0.21226763716772545,3.42097123414785
2024-06-28,29.25,32.40999984741211,28.719999313354492,30.579999923706055,3274400,0.0,0.0,PTCT,NASDAQ,-0.1177149434987862,3.943983089234486
2024-10-08,35.5,41.810001373291016,35.13999938964844,40.77000045776367,2188400,0.0,0.0,PTCT,NASDAQ,0.16519001148988077,4.761979989468141
2024-12-02,52.08000183105469,52.96599960327149,49.189998626708984,52.06999969482422,3542300,0.0,0.0,PTCT,NASDAQ,0.18664536069622217,7.260960820895523
2025-05-05,39.439998626708984,42.119998931884766,38.7599983215332,40.650001525878906,4201000,0.0,0.0,PTCT,NASDAQ,-0.1861861680683038,3.265840779853778
2025-05-06,40.0099983215332,40.810001373291016,35.95000076293945,36.189998626708984,4182200,0.0,0.0,PTCT,NASDAQ,-0.1097171643728122,-0.004475124970245159
2025-05-07,39.400001525878906,40.91999816894531,37.939998626708984,40.7599983215332,3228700,0.0,0.0,PTCT,NASDAQ,0.12627797370103977,-0.22799005308210984
2025-07-29,47.5,50.4900016784668,46.4900016784668,49.290000915527344,2979700,0.0,0.0,PTCT,NASDAQ,0.1116373645896469,1.9964802896218825
2024-02-15,10.594625303078072,11.135072262561694,10.21258530295745,10.948711395263672,14027700,0.0,0.0,PTEN,NASDAQ,0.13636378033687002,0.5757034540859309
2024-11-06,7.817987417243249,8.170750163214773,7.703577951731859,8.104011535644531,17643700,0.0,0.0,PTEN,NASDAQ,0.10533150526454294,0.9320951828206616
2025-04-03,7.688024765300927,7.726902224627021,6.677209895910763,6.735526084899902,13384600,0.0,0.0,PTEN,NASDAQ,-0.19042066720640827,0.4171245857552752
2025-04-04,6.3175934803047715,6.385629269244483,5.374814349472192,5.501165866851807,18658800,0.0,0.0,PTEN,NASDAQ,-0.18326114433961693,0.3940498782182509
2025-04-09,5.092952166440832,6.502261788770963,5.054074704365399,6.375909805297852,17696900,0.0,0.0,PTEN,NASDAQ,0.20146534496887436,0.23574800290486575
2025-04-10,6.006573020407019,6.006573020407019,5.287339560250006,5.433130264282227,12219800,0.0,0.0,PTEN,NASDAQ,-0.14786588421188984,-0.30949488328464303
2024-01-09,22.729999542236328,26.239999771118164,22.729999542236328,25.38999938964844,1252000,0.0,0.0,PTGX,NASDAQ,0.10295390463754184,1.0112449799196788
2024-02-01,26.600000381469727,29.649999618530273,25.06999969482422,28.520000457763672,4621600,0.0,0.0,PTGX,NASDAQ,0.14034387032225792,5.639275966096825
2024-06-05,29.450000762939453,34.29999923706055,28.959999084472656,34.029998779296875,1232400,0.0,0.0,PTGX,NASDAQ,0.16103716818006197,2.15918995129454
2024-11-22,43.29999923706055,47.5,42.39899826049805,46.459999084472656,1322100,0.0,0.0,PTGX,NASDAQ,0.11548613162967336,0.4118966253737719
2025-03-10,50.08000183105469,57.972999572753906,48.5,55.95000076293945,5227800,0.0,0.0,PTGX,NASDAQ,0.45893097755127665,2.2696228657201827
2024-09-12,3.319999933242798,3.9600000381469727,3.319999933242798,3.880000114440918,264600,0.0,0.0,PTHL,NASDAQ,0.15820902235711576,2.664819944598338
2024-09-17,4.449999809265137,4.5,4.010000228881836,4.03000020980835,88100,0.0,0.0,PTHL,NASDAQ,-0.10244979616006944,-0.7261423686664594
2024-09-25,4.480000019073486,5.510000228881836,4.400000095367432,5.449999809265137,382300,0.0,0.0,PTHL,NASDAQ,0.23303160977201154,1.7132718239886446
2024-09-30,4.730000019073486,5.75,4.690000057220459,5.610000133514404,210900,0.0,0.0,PTHL,NASDAQ,0.16149072921927843,6.29757785467128
2024-10-02,5.730000019073486,6.449999809265137,5.400000095367432,6.440000057220459,373700,0.0,0.0,PTHL,NASDAQ,0.1925925821270309,0.644806338028169
2024-10-08,5.559999942779541,5.599999904632568,4.809999942779541,4.909999847412109,169500,0.0,0.0,PTHL,NASDAQ,-0.13859648917337009,0.4637305699481866
2024-10-29,4.28000020980835,4.570000171661377,4.010000228881836,4.099999904632568,133200,0.0,0.0,PTHL,NASDAQ,-0.11062911369007722,0.12026913372581993
2025-01-30,3.640000104904175,3.640000104904175,2.9600000381469727,3.0899999141693115,87800,0.0,0.0,PTHL,NASDAQ,-0.13927576934655572,1.6932515337423313
2025-02-19,2.7300000190734863,3.0999999046325684,2.6500000953674316,3.0999999046325684,30900,0.0,0.0,PTHL,NASDAQ,0.1654134603775672,4.065573770491803
2025-02-24,2.9800000190734863,5.0,1.3200000524520874,2.200000047683716,1091200,0.0,0.0,PTHL,NASDAQ,-0.2666666507720947,319.94117647058823
2025-02-25,2.109999895095825,2.428999900817871,1.7999999523162842,1.899999976158142,89200,0.0,0.0,PTHL,NASDAQ,-0.13636366591965787,-0.9182551319648093
2025-03-05,1.9700000286102295,2.1700000762939453,1.8200000524520872,2.1689999103546143,13600,0.0,0.0,PTHL,NASDAQ,0.10101516693112567,5.181818181818182
2025-03-10,2.059999942779541,3.380000114440918,2.059999942779541,3.184999942779541,495000,0.0,0.0,PTHL,NASDAQ,0.38478261252657453,64.13157894736842
2025-03-12,3.299999952316284,4.0,3.2100000381469727,3.849999904632568,85700,0.0,0.0,PTHL,NASDAQ,0.16666665462532393,-0.62916486369537
2025-03-14,3.5309998989105225,4.289999961853027,3.5,4.179999828338623,64800,0.0,0.0,PTHL,NASDAQ,0.15151506792236402,-0.5859424920127796
2025-03-17,4.139999866485596,4.150000095367432,3.5999999046325684,3.6700000762939458,92600,0.0,0.0,PTHL,NASDAQ,-0.12200951506913849,0.42901234567901225
2025-03-19,3.5,4.449999809265137,3.450000047683716,4.21999979019165,138900,0.0,0.0,PTHL,NASDAQ,0.21613825803967024,2.171232876712329
2025-04-02,3.4700000286102295,4.199999809265137,3.4200000762939453,3.900000095367432,25000,0.0,0.0,PTHL,NASDAQ,0.14369501384261052,1.0661157024793386
2025-04-03,3.990000009536743,4.002999782562256,3.4000000953674316,3.4000000953674316,11300,0.0,0.0,PTHL,NASDAQ,-0.1282051250701043,-0.548
2025-04-15,2.7300000190734863,3.450000047683716,2.7300000190734863,3.0899999141693115,77800,0.0,0.0,PTHL,NASDAQ,0.11956519016170919,0.49615384615384617
2025-05-01,3.2799999713897705,4.050000190734863,3.190000057220459,3.849999904632568,326600,0.0,0.0,PTHL,NASDAQ,0.23397437366978457,0.40775862068965507
2025-05-13,4.789999961853027,6.0,4.75,5.579999923706055,299500,0.0,0.0,PTHL,NASDAQ,0.17350153299883542,-0.8260844317983858
2025-05-14,5.849999904632568,5.849999904632568,4.814000129699707,4.960000038146973,25300,0.0,0.0,PTHL,NASDAQ,-0.1111110921211802,-0.9155258764607679
2025-05-19,5.400000095367432,5.550000190734863,4.820000171661377,4.849999904632568,132000,0.0,0.0,PTHL,NASDAQ,-0.12486465808830105,6.586206896551724
2025-05-21,4.699999809265137,5.679999828338623,4.630000114440918,5.400000095367432,231300,0.0,0.0,PTHL,NASDAQ,0.14649682624884264,2.5860465116279068
2025-05-22,5.400000095367432,6.079999923706055,5.0,6.079999923706055,186800,0.0,0.0,PTHL,NASDAQ,0.12592589191285075,-0.1923908344141807
2025-05-27,6.980000019073486,7.309999942779541,4.789999961853027,5.699999809265137,1366400,0.0,0.0,PTHL,NASDAQ,-0.1297710468271548,-0.12128617363344052
2025-06-04,6.150000095367432,6.96999979019165,5.900000095367432,6.960000038146973,2022900,0.0,0.0,PTHL,NASDAQ,0.15614618940177927,0.15002842524161464
2025-06-05,7.070000171661377,9.0,7.0,8.899999618530273,3096600,0.0,0.0,PTHL,NASDAQ,0.27873557036643426,0.5307726531217558
2025-06-06,8.8100004196167,19.049999237060547,8.399999618530273,13.5,2564100,0.0,0.0,PTHL,NASDAQ,0.5168539975993123,-0.17196279790738234
2025-06-09,13.600000381469728,15.0,13.600000381469728,15.0,879200,0.0,0.0,PTHL,NASDAQ,0.11111111111111116,-0.6571116571116571
2025-07-24,24.100000381469727,28.684999465942383,23.600000381469727,28.420000076293945,2956200,0.0,0.0,PTHL,NASDAQ,0.20577006551827615,0.5454830614805521
2025-07-29,31.25,31.6299991607666,1.4800000190734863,1.649999976158142,10850700,0.0,0.0,PTHL,NASDAQ,-0.9467054255506854,3.9350525310410696
2025-07-30,1.1200000047683716,1.2599999904632568,0.6000000238418579,1.100000023841858,17663700,0.0,0.0,PTHL,NASDAQ,-0.3333333092506482,0.6278857585224917
2025-07-31,1.0099999904632568,1.0499999523162842,0.8700000047683716,0.8899999856948853,3507400,0.0,0.0,PTHL,NASDAQ,-0.19090912145031314,-0.8014345805238993
2025-08-04,0.7129999995231628,1.3200000524520874,0.7129999995231628,1.0,14845700,0.0,0.0,PTHL,NASDAQ,0.2345678976006922,4.316275738585497
2025-08-06,1.0,1.0199999809265137,0.8500000238418579,0.8880000114440918,1563600,0.0,0.0,PTHL,NASDAQ,-0.1119999885559082,-0.42110329507589783
2025-08-19,0.6200000047683716,0.6449999809265137,0.550000011920929,0.574999988079071,706800,0.0,0.0,PTHL,NASDAQ,-0.10852712390299724,0.8230590662883672
2025-08-26,0.5899999737739563,1.0,0.5600000023841858,0.6690000295639038,22757400,0.0,0.0,PTHL,NASDAQ,0.18197888268457652,89.05698456667986
2025-09-02,0.7099999785423279,0.8500000238418579,0.7009999752044678,0.8500000238418579,1242300,0.0,0.0,PTHL,NASDAQ,0.1643835638808273,1.8061892929749268
2025-09-03,0.800000011920929,1.1799999475479126,0.7820000052452087,0.949999988079071,2855800,0.0,0.0,PTHL,NASDAQ,0.1176470134497527,1.298800611768494
2025-09-08,0.9800000190734864,1.0099999904632568,0.7799999713897705,0.9079999923706056,517300,0.0,0.0,PTHL,NASDAQ,-0.10980391240220733,-0.0679279279279279
2024-01-29,12.460000038146973,12.460000038146973,10.640000343322754,10.640000343322754,164,0.0,0.0,PTIX,NASDAQ,-0.1460673907907054,3.5555555555555554
2024-01-30,11.522000312805176,12.600000381469728,10.779999732971191,12.18000030517578,329,0.0,0.0,PTIX,NASDAQ,0.14473683384977232,1.0060975609756095
2024-02-05,13.720000267028809,13.720000267028809,11.77400016784668,11.77400016784668,79,0.0,0.0,PTIX,NASDAQ,-0.13298967349084556,0.5800000000000001
2024-02-06,12.067999839782717,13.859999656677246,12.067999839782717,13.579999923706056,150,0.0,0.0,PTIX,NASDAQ,0.1533887999077268,0.8987341772151898
2024-02-21,14.0,14.223999977111816,12.31999969482422,12.31999969482422,1143,0.0,0.0,PTIX,NASDAQ,-0.12000002179826996,1.426751592356688
2024-02-22,14.140000343322754,14.140000343322754,13.104000091552734,13.720000267028809,514,0.0,0.0,PTIX,NASDAQ,0.1136364128964018,-0.5503062117235346
2024-02-28,12.543999671936035,13.565999984741213,12.460000038146973,13.565999984741213,393,0.0,0.0,PTIX,NASDAQ,0.10113638967381244,1.7482517482517483
2024-03-05,14.699999809265137,19.600000381469727,14.699999809265137,16.239999771118164,6657,0.0,0.0,PTIX,NASDAQ,0.15999998365129753,34.79032258064516
2024-03-06,15.81999969482422,17.5,14.279999732971191,14.279999732971191,1293,0.0,0.0,PTIX,NASDAQ,-0.12068965922233021,-0.8057683641279856
2024-03-12,14.979999542236328,15.81999969482422,14.140000343322754,14.140000343322754,286,0.0,0.0,PTIX,NASDAQ,-0.10619465132171313,0.0
2024-03-25,22.399999618530273,24.38800048828125,19.040000915527344,24.38800048828125,621,0.0,0.0,PTIX,NASDAQ,0.12387095072975862,-0.25090470446320867
2024-04-12,23.520000457763672,25.059999465942383,20.15999984741211,20.15999984741211,714,0.0,0.0,PTIX,NASDAQ,-0.12195119114591446,2.0254237288135593
2024-04-23,18.200000762939453,25.200000762939453,18.200000762939453,21.979999542236328,5100,0.0,0.0,PTIX,NASDAQ,0.25599997384207596,8.514925373134329
2024-04-26,20.299999237060547,20.719999313354492,18.479999542236328,19.38999938964844,750,0.0,0.0,PTIX,NASDAQ,-0.1172721597081059,-0.3713327745180218
2024-05-15,19.600000381469727,19.600000381469727,18.34000015258789,19.459999084472656,343,0.0,0.0,PTIX,NASDAQ,0.11199994768415178,-0.505050505050505
